3.741239250000000538e+03,3.083627750000000560e+03
3.904777500000000600e+03,2.903965750000000298e+03
4.550437249999999949e+03,1.539345499999999902e+03
4.243999749999999949e+03,2.320854000000000269e+03
3.660803000000001248e+03,1.907364000000000942e+03
3.765745249999999942e+03,2.631653749999999491e+03
4.121781249999999091e+03,2.643455250000000888e+03
3.923788750000000618e+03,2.328189250000000357e+03
3.917211499999999887e+03,3.063108749999999873e+03
4.316356250000000728e+03,2.790358500000000276e+03
4.613258000000000720e+03,1.890335499999999911e+03
4.508212500000000546e+03,1.688263750000000300e+03
3.947581499999999323e+03,1.937805249999999660e+03
3.638457750000000033e+03,2.704804500000000189e+03
3.221312500000000455e+03,2.354173499999999876e+03
4.052850500000000466e+03,3.064917250000000422e+03
4.245785250000001724e+03,1.610006500000000869e+03
4.257182250000000749e+03,3.309305750000000444e+03
3.990756750000002285e+03,2.346598749999998290e+03
4.717818000000000211e+03,2.563844250000000102e+03
4.833370500000000902e+03,2.502039749999999003e+03
4.424391750000001593e+03,1.010123000000000502e+03
4.313389750000000276e+03,2.207721749999996973e+03
4.621190250000000560e+03,2.151868249999999989e+03
3.554859749999999622e+03,2.524076000000000022e+03
4.432132500000009713e+03,3.146587750000003325e+03
3.960622250000000349e+03,2.885388500000000022e+03
3.973102250000000822e+03,2.976845000000000255e+03
4.146301249999999527e+03,2.055645499999999629e+03
3.969886750000001030e+03,1.845522250000000440e+03
3.829629749999999603e+03,2.155781749999999647e+03
3.981092000000000098e+03,2.264292249999999967e+03
4.650379750000000968e+03,2.611324500000000626e+03
4.609425500000008469e+03,3.092781499999992320e+03
3.993458500000000640e+03,2.800382250000000568e+03
3.486483750000000327e+03,2.723344750000000204e+03
4.216088749999999891e+03,2.475647500000003674e+03
4.227039250000001630e+03,2.442368500000002314e+03
3.502718000000001211e+03,2.414154750000001059e+03
4.397129500000000917e+03,3.206274000000000342e+03
3.882180249999999887e+03,2.205509250000000065e+03
4.899561499999999796e+03,2.672566250000000309e+03
4.897502249999999549e+03,2.449622499999999491e+03
4.016142499999999927e+03,2.015559249999999793e+03
3.923835499999999683e+03,1.880724249999999984e+03
4.266932500000000800e+03,2.593063250000000153e+03
4.472461749999995845e+03,2.694450000000006639e+03
4.138321750000000065e+03,1.363494750000000295e+03
4.132436749999999847e+03,2.768471500000000560e+03
3.799717999999998938e+03,2.185550499999999374e+03
4.154470250000000306e+03,2.174930250000000342e+03
4.117206250000001091e+03,2.846150250000000597e+03
4.392470250000000306e+03,2.114595500000000357e+03
