"CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL"
5555,7119
5815,6735
5570,6919
5763,6867
5659,7089
5608,6774
5607,6613
5634,6711
5771,6487
5555,7190
5775,7368
5600,6669
5748,6735
5610,6523
5529,6971
5559,6956
5793,6557
5774,7044
5539,6955
5607,7372
5601,6824
5547,6650
5694,7383
5614,6517
5433,7383
5632,6686
5749,7072
5711,6770
5620,6814
5778,7215
5730,7143
5662,7149
5482,6708
5656,7384
5513,7135
5581,6898
5545,6638
5998,7238
5675,6826
5709,7099
5499,6145
5619,6780
5568,6982
5613,7239
5576,7238
5843,6736
5546,6849
5367,6906
5722,6767
5559,7151
5438,7140
5751,6733
5872,7573
5531,6935
5587,7188
5706,6831
5611,6769
5873,6860
5662,7019
5737,7491
5507,6591
5683,6674
5653,6960
5499,7129
5892,6418
5245,7167
5486,7138
5676,7063
5415,6728
5697,6831
5628,6331
5608,6723
5634,6876
5826,6981
5632,6700
5675,6920
5712,7497
5595,6575
5727,6782
5591,6414
5568,7142
5476,7322
5535,7112
5591,7006
5622,6742
5714,7029
5553,7492
5716,6940
5710,6558
5698,6222
5908,6549
5693,6957
5520,6335
5469,6558
5533,6220
5593,7027
5860,6706
5684,7087
5800,7236
5380,6605
5642,7278
5539,6382
5764,6435
5505,7128
5681,6542
5667,7311
5513,7346
5391,7311
5614,6696
5666,6722
5612,7028
5648,6523
5328,6705
5436,6946
5513,6303
5610,6638
5635,7101
5671,6816
5500,7302
5442,6936
5464,7159
5536,7091
5578,7147
5861,7745
5532,7077
5594,7179
5622,7206
5589,6912
5660,6199
5490,7225
5793,7264
5543,6773
5766,6855
5909,7357
5548,6974
5625,7353
5712,7167
5506,6372
5558,6693
5944,6825
5656,6684
5393,7035
5853,7001
5705,7019
5630,6851
5764,6940
5729,7228
5385,7612
5614,7314
5805,6880
5506,6457
5792,6536
5652,6902
5742,7058
5663,7100
5632,7541
5413,6906
5630,7449
5325,7007
5507,6561
5649,6732
5571,6903
5729,7113
5550,7530
5722,6871
5473,7094
5650,6389
5544,6816
5482,6758
5553,6558
5711,6852
5535,7456
5695,6378
5770,6499
5823,6478
5636,6899
5407,7380
5481,6736
5655,6294
5536,6664
5578,6912
5802,7177
5647,7126
5381,7196
5769,7217
5614,6830
5638,6481
5623,6664
5552,7548
5690,6447
5673,6662
5582,6541
5695,6792
5651,6972
5686,6877
5596,7367
5517,6873
5598,6497
5567,6711
5494,6604
5603,6748
5686,7201
5701,6984
5707,6763
5455,6931
5828,7047
5540,6868
5625,6835
5411,6814
5416,6992
5736,7100
5654,6674
5763,7503
5656,7109
5702,7016
5581,7182
5553,6636
5413,6862
5357,6896
5596,7020
5663,6917
5354,6959
5740,6870
5490,7110
5705,6899
5695,6363
5511,6953
5382,7335
5607,6968
5459,6882
5581,7270
5577,6985
5505,6410
5799,6684
5692,6911
5621,6878
5541,6825
5313,6785
5626,6913
5474,7480
5674,7202
5460,7224
5405,6480
5656,6466
5531,6927
5756,6822
5704,6933
5679,7005
5641,7340
5593,6426
5636,6769
5675,6776
5657,7352
5582,7034
5585,7566
5646,6918
5571,6978
5703,7179
5740,6368
5504,7305
5501,6809
5673,6772
5763,7315
6152,7141
5452,7061
5630,6596
5750,6871
5555,6873
5568,7096
5701,7119
5733,6910
5669,7246
5763,7069
5751,7079
5771,6503
5698,6991
5580,6804
5832,7027
5560,7041
5573,6717
5705,7098
5807,6940
5521,7479
5477,6528
5513,7097
5627,6333
5612,7069
5548,6811
5346,6552
5584,6567
5612,7025
5837,7022
5425,6818
5734,7497
5578,6784
5762,7502
5489,7343
5786,6980
5574,7236
5631,7127
5653,6807
5732,7135
5739,6684
5505,6901
5688,7226
5595,6952
5560,6980
5599,6528
5644,6869
5772,7159
5668,7036
5534,6501
5595,7075
5668,6949
5838,7090
5568,7053
5745,7175
5676,7043
5641,6727
5555,7171
5447,6805
5626,6947
5889,7120
5896,7110
5669,7152
5615,6850
5531,7043
5546,6498
5643,6676
5730,6850
5606,7216
5516,7231
5751,7207
5736,7290
5434,6929
5641,7159
5710,7006
5773,7079
5791,7346
5373,6935
5749,7279
5607,6527
5515,6437
5378,6196
5545,6937
5548,6729
5750,7071
5518,7349
5720,7213
5480,7136
5750,7001
5532,7395
5772,6501
5532,6807
5524,6734
5536,6899
5453,6849
5483,7433
5553,6640
5587,6458
5806,6386
5499,7021
5480,6754
5703,7045
5423,6767
5559,6395
5753,6871
5647,6957
5614,6326
5736,6996
5724,7015
5839,7079
5533,7241
5635,6816
5813,7282
5720,6855
5648,7448
5666,6870
5700,7092
5766,6836
5559,6912
5861,6776
5537,6907
5735,7808
5932,6721
5665,7027
5634,7140
5516,7403
5731,6913
5542,6868
5738,7170
5619,6725
5345,7009
5542,7001
5480,6842
5524,7198
5674,6789
5492,7194
5506,6808
5423,7279
5637,6318
5746,7301
5697,6865
5799,6573
5614,7236
5667,6842
5669,6757
5808,7539
5665,6861
5740,7184
5602,6814
5531,7070
5445,6888
5640,6973
5610,6709
5618,7419
5483,6772
5434,6933
5667,6701
5727,6664
5639,6689
5630,6610
5477,6556
5505,7134
5529,6547
5534,7202
5610,7181
5545,6878
5628,6564
5535,6633
5633,6487
5741,6957
5691,7416
5756,6867
5607,6787
5716,6957
5746,6467
5643,7061
5657,7010
5397,6755
5695,6831
5518,6882
5834,7119
5600,6944
5430,7273
5832,6769
5701,6819
5518,6749
5547,7396
5563,7098
5605,6907
5683,7144
5599,7376
5622,7082
5412,7561
5477,6673
5537,6847
5397,6948
5538,6688
5632,7105
5627,7179
5500,6755
5654,6735
5793,6740
5664,7105
5390,6816
5618,6531
5451,7273
5484,6477
5665,6596
5665,7319
5720,6998
5504,6469
5641,7022
5459,6644
5599,6808
5591,7314
5605,6679
5752,7498
5824,7017
5688,7195
5644,7137
5522,7053
5567,6645
5694,6427
5460,7053
5700,6369
5739,7132
5787,6464
5339,6657
5811,6851
5519,6285
5799,7092
5396,6902
5742,7333
5409,6561
5772,7318
5494,7010
5631,7320
5439,7626
5590,7497
5521,7292
5692,7084
5730,6837
5557,6915
5620,6773
5661,7208
5602,6529
5567,6916
5628,7244
5547,6775
5580,6932
5590,6978
5676,7106
5475,7288
5665,6839
5592,7193
5419,6796
5706,6804
5473,6376
5330,6550
5737,6542
5577,7069
5540,6488
5546,7098
5802,6741
5515,7060
5673,7169
5697,6819
5529,7291
5542,7150
5476,7131
5594,6511
5460,7004
5548,6965
5527,6239
5760,6903
5670,7073
5627,6814
5617,6894
5346,7021
5761,7003
5537,7239
5821,6826
5899,7034
5786,6830
5641,6625
5662,6904
5556,6920
5421,6674
5580,7063
5771,6805
5742,6890
5607,7289
5665,6515
5748,7590
5654,6917
5617,6844
5523,6955
5672,7128
5619,7210
5605,7131
5597,6918
5640,7066
5491,6877
5562,7205
5508,6738
5674,6782
5644,6911
5639,7112
5754,7377
5709,6700
5749,6891
5621,6851
5418,6683
5931,7278
5609,6428
5728,6989
5413,7352
5639,6650
5742,6416
5511,6463
5713,6868
5468,7077
5371,6898
5638,6938
5699,7070
5610,7045
5599,7066
5632,6638
5508,6150
5609,6837
5422,6893
5624,6976
5742,7446
5525,7284
5633,6927
5740,6391
5553,7186
5503,7482
5670,6562
5881,6331
5775,7293
5735,7310
5467,7211
5791,7289
5733,6852
5386,7158
5716,6427
5598,7191
5550,7001
5534,6928
5549,6869
5627,6811
5759,7109
5516,7054
5637,7349
5748,7171
5432,6931
5618,6457
5809,6918
5421,7014
5467,6827
5665,6771
5510,6660
5555,7052
5770,6917
5411,7271
5961,7168
5626,6939
5706,6403
5768,6959
5964,7316
5553,6699
5395,6847
5599,7241
5373,7102
5822,6436
5659,7003
5551,7033
5619,6906
5648,6891
5616,6929
5815,6997
5542,7206
5447,7296
5813,6988
5653,7298
5689,7777
5631,6885
5770,6864
5551,6932
5615,6872
5590,7172
5523,6513
5587,6653
5675,7425
5727,6547
5396,6834
5968,7196
5452,6404
5566,6766
5617,6804
5507,6951
5654,6685
5515,7054
5586,6602
5778,7199
5938,7155
5659,6742
5435,7108
5699,7124
5595,7270
5613,7482
5769,7003
5160,6834
5503,6372
5682,6995
5821,6797
5436,6229
5701,7076
5640,6674
5634,6915
5719,6647
5744,7064
5566,6628
5627,6761
5638,6961
5810,7281
5439,7429
5563,6880
5468,6826
5528,6768
5540,6584
5641,7073
5620,6790
5783,7094
5626,6614
5568,6819
5597,6309
5949,7003
5716,6730
5389,6788
5381,6598
5457,6834
5454,7208
5739,6766
5626,6723
5625,7085
5539,6118
5725,7391
5780,7443
5843,6593
5625,7044
5624,6943
5608,7130
5508,6617
5564,6845
5732,6982
5611,7326
5522,7061
5835,6517
5437,6505
5597,6712
5624,7084
5837,7113
5724,7018
5570,6451
5583,6640
5814,6678
5585,7438
5294,6570
5784,7077
5507,6946
5323,6365
5561,6969
5804,7187
5610,7223
5655,6631
5615,6438
5538,6764
5659,7433
5603,6690
5488,6684
5733,6917
5629,7460
5810,7098
5400,6749
5505,7037
5701,7697
5606,7107
5574,6691
5498,6772
5619,7244
5649,6983
5426,6574
5473,6657
5429,6452
5603,6742
5545,6342
5627,6932
5591,6675
5445,6631
5574,7409
5563,7035
5573,6431
5837,6832
5678,6458
5471,6489
5809,7152
5242,6667
5708,7686
5577,6826
5566,7164
5790,6399
5447,6459
5639,6855
5627,6965
5630,7304
5630,6699
5560,7518
5726,6619
5471,7233
5824,7206
5508,6966
5666,6507
5917,7368
5631,6854
5637,7133
5867,7358
5729,7186
5613,7053
5599,6498
5772,7264
5654,7458
5761,6950
5574,6963
5326,6732
5452,6343
5512,7052
5489,7172
5664,7422
5520,7194
5569,7580
5461,6750
5457,6679
5511,7011
5542,6716
5636,7250
5813,6574
5589,6900
5683,7308
5652,6822
5498,6957
5448,7609
5675,6935
5665,6263
6025,7179
5597,7022
5558,7290
5464,6905
5715,6327
5505,6816
5641,7518
5590,7151
5622,6498
5774,6635
5689,6830
5370,7143
5613,7023
5603,7331
5668,6652
5494,7075
5562,6577
5329,6917
5598,7026
5786,6776
5557,7247
5710,7099
5681,6485
5663,6668
5639,7128
5543,6616
5532,6419
5632,6466
5659,6942
5573,6738
5648,7119
5821,7078
5575,6955
5663,6396
5557,6662
5451,6740
5597,7473
5713,6895
5393,7070
5679,7023
5543,6559
5546,6704
5704,6765
5336,7249
5503,7050
5559,6564
5441,7520
5661,7120
5732,7207
5502,6928
5732,6804
5444,6702
5659,7464
5575,6184
5694,6597
5642,6824
5749,7317
5435,6696
5641,7001
5485,6622
5701,7038
5537,6785
5670,7085
5483,7040
5519,6843
5379,6768
5712,6762
5473,6450
5725,6693
5909,6984
5443,6962
5681,6839
5640,6673
5658,7369
5700,7146
5564,6898
5353,6523
5616,7469
5623,7377
5761,6930
5654,6675
5662,7311
5665,7707
5632,7148
5766,6765
5385,6603
5385,6762
5566,7316
5569,7538
5720,6999
5456,6518
5619,6625
5715,6632
5623,6879
5811,6373
5422,6579
5523,6535
5470,6902
5629,6548
5378,6377
5693,6802
5370,6930
5614,6733
5607,6474
5373,7128
5518,6856
5614,7202
5569,6575
5433,6677
5650,6917
5487,6381
5421,7027
5482,6956
5496,7090
5396,6829
5534,7167
5439,6686
5536,6814
5650,6687
6054,6867
5755,7172
5845,6530
5835,6773
5552,6862
5623,6880
5812,6703
5637,6175
5627,6651
5527,7076
5567,7258
5566,6634
5746,7137
5801,7372
5894,7786
5682,6801
5601,6725
5622,6605
5868,7045
5303,7128
5623,6696
5713,6797
5460,6867
5554,6686
5760,6764
5829,6475
5544,7224
5476,6882
5742,7277
5871,6448
5608,6726
5665,6291
5747,6494
5512,7252
5759,6624
5680,6932
5670,6179
5582,7209
5556,7144
5736,6214
5402,7293
5623,7128
5484,6864
5536,6498
5660,6661
5476,7067
5813,7197
5533,6777
5822,6906
5678,6729
5594,6862
5641,6722
5586,6665
5582,7207
5656,6684
5502,7271
5736,7100
5561,6761
5528,6655
5551,6919
5452,6784
5610,7159
5539,7240
5746,6820
5604,6856
5746,6800
5474,7130
5542,6799
5504,7291
5553,6893
5682,6886
5630,6794
5645,6801
5536,6682
5771,7341
5418,7011
5445,6910
5621,6595
5606,6883
5545,7059
5671,6482
5704,7135
5570,6901
5859,6637
5451,7119
5396,6736
5750,6682
5620,6860
5667,7335
5772,7163
5610,7218
5957,6921
5617,6957
5353,6380
5448,6881
5498,6702
5643,6820
5523,6969
5304,6556
5595,6500
5591,7286
5501,6240
5646,6633
5725,7164
5585,6692
5367,7014
5693,6938
5630,7139
5625,6928
5571,6164
5630,6670
5558,6559
5415,6971
5559,6531
5655,7085
5459,6895
5657,6509
5496,7144
5543,6792
5688,7195
5631,6535
5727,6985
5782,6642
5563,6623
5612,6813
5630,6730
5502,6837
5555,6410
5630,7536
5600,7119
5634,6980
5684,6675
5627,7132
5609,7356
5680,6685
5746,6801
5638,7121
5729,7196
5700,6463
5677,6546
5432,6960
5609,6915
5462,6389
5755,7289
5611,6890
5418,6787
5541,6895
5686,7007
5602,7324
5655,6635
5557,6709
5644,7415
5635,6749
5292,7406
5455,7167
5510,6981
5619,6808
5556,6854
5556,7591
5442,6745
5769,6994
5566,7073
5474,7037
5387,7449
5818,7037
5637,6363
5703,7237
5615,6350
5773,6457
5742,6877
5442,6573
6012,6245
5808,6684
5499,7050
5752,6980
5655,6361
5556,6919
5958,6764
5667,6729
5608,7295
5612,7156
5688,7137
5706,7597
5503,6637
5647,7053
5533,7389
5669,6839
5564,6655
5628,6792
5305,6493
5396,7205
5558,7031
5573,6881
5619,7164
5585,6980
5691,7399
5633,6736
5797,6891
5536,6941
5635,7505
5515,6745
5703,6840
5364,6757
5628,6953
5560,7107
5875,7372
5577,7170
5460,7317
5481,7095
5609,7218
5637,7055
5466,6825
5628,6954
5851,7017
5469,7388
5864,6237
5592,6552
5437,6947
5736,6650
5759,6759
5608,7089
5661,6240
5738,6902
5617,7026
5679,7004
5515,6919
5525,6801
5652,6653
5840,6760
5829,7032
5751,7003
5656,6907
5428,7313
5360,7363
5566,6993
5520,6997
5559,6752
5242,6502
5476,7032
5572,7030
5476,6879
5811,6817
5585,6611
5576,7114
5563,6837
5559,6743
5631,7334
5574,6778
5454,7088
5473,7168
5492,6553
5734,7393
5554,7103
5656,6440
5291,6650
5575,7120
5761,6679
5334,6688
5547,6897
5465,6943
5471,6808
5714,7012
5502,6747
5613,6580
5731,6833
5485,6986
5747,6675
5781,7026
5662,7738
5561,6814
5698,6249
5373,6893
5671,7124
5695,6832
5446,6946
5668,7164
5482,7165
5577,6640
5671,6831
5853,7128
5665,7448
5810,6913
5454,6716
5635,7019
5818,7161
5625,6945
5610,7101
5635,6776
5657,7433
5609,7042
5520,7074
5607,7096
5459,6201
5496,7360
5823,6403
5837,6787
5547,6903
5572,6585
5566,6762
5788,6576
5609,7434
5625,6726
5634,7275
5599,6936
5456,6389
5751,6687
5809,6941
5606,6885
5558,6809
5720,6570
5441,6998
5507,6500
5503,6960
5639,6815
5407,6786
5766,7331
5739,7248
5471,6315
5418,7371
5628,6728
5542,6890
5729,7144
5448,6759
5521,6658
5650,6997
5730,6486
5629,7394
5806,6799
5825,7373
5414,7167
5615,7056
5581,6860
5645,6847
5694,6788
5624,6628
5564,7010
5439,6666
5466,6468
5716,7322
5523,6835
5713,7044
5551,6773
5612,7271
5822,7224
5584,7071
5587,6614
5565,6833
5650,6441
5556,6504
5616,7054
5685,7311
5418,6805
5657,6511
5663,6501
5736,7711
5763,6447
5718,6954
5798,7239
5617,6871
5599,6974
5630,7071
5454,6984
5465,6839
5779,6998
5456,7071
5596,6868
5618,6878
5651,7026
5512,6862
5743,7072
5438,6506
5635,6951
5511,6775
5669,6662
5673,6652
5678,6526
5573,6301
5785,6475
5741,7048
5617,7185
5528,6351
5675,6600
5488,7023
5647,7200
5741,7051
5685,6376
5530,6541
5686,7125
5713,6629
5685,7271
5431,6260
5720,6883
5798,6820
5566,7036
5650,6829
5660,7570
5502,6324
5672,6991
5743,6845
5553,7276
5663,6686
5711,6866
5718,6921
5649,7570
5722,6794
5443,6624
5637,6976
5614,6869
5719,6470
5568,6651
5527,6861
5566,6726
5697,7468
5847,7098
5572,7054
5652,6637
5464,6880
5773,6529
5551,6939
5560,6282
5519,6660
5391,7022
5613,7197
5620,7123
5739,6471
5770,7548
5574,7174
5682,7323
5544,7284
5672,6327
5629,7126
5819,7188
5604,6993
5600,7601
5768,6322
5573,6930
5764,7243
5662,7417
5541,6438
5726,6989
5657,6657
5712,7109
5594,7024
5731,6768
5587,6860
5671,7057
5416,6968
5653,7225
5795,6812
5572,6583
5589,6596
5561,6469
5751,7373
5576,6694
5564,6819
5872,6614
5540,6719
5413,6805
5682,7215
5625,6389
5884,7663
5748,6719
5588,6556
5401,7510
5509,6395
5394,6418
5830,7133
5480,6544
5704,7305
5649,7272
5567,7251
5744,6681
5667,6853
5540,6917
5577,6973
5495,7204
5567,7145
5683,6524
5620,6754
5372,7074
5807,6817
5514,6670
5486,6698
5598,6740
5682,7231
5345,6885
5645,6752
5534,6991
5746,7072
5544,7146
5589,7131
5406,7256
5635,6954
5399,6810
5544,7341
5688,6852
5577,6812
5624,7072
5797,6956
5818,6942
5640,7014
5495,7051
5557,6890
5804,6916
5551,6779
5628,6379
5796,7007
5550,6732
5496,7340
5648,6700
5518,7051
5463,6964
5471,7527
5643,6648
5653,6688
5884,6735
5554,7126
5710,6860
5554,6754
5520,6337
5627,6981
5632,7084
5514,6456
5651,7508
5741,6242
5636,7324
5604,7577
5399,6903
5580,6644
5506,6717
5491,6936
5587,6501
5784,6590
5694,6857
5721,6808
5519,6786
5577,7205
5656,6532
5669,7154
5481,6898
5757,7162
5671,7645
5557,6948
5784,6312
5565,7499
5559,6636
5735,6928
5703,6833
5738,6936
5443,6966
5666,6389
5863,6826
5894,7423
5661,6905
5779,7468
5486,7193
5607,6528
5678,6882
5681,7063
5634,6134
5492,6298
5675,6816
5614,7270
5759,7198
5737,7369
5553,6485
5569,7156
5441,6684
5503,6915
5496,7183
5518,7250
5750,7041
5427,6717
5574,6893
5506,6906
5478,6315
5727,7802
5833,7159
5523,6924
5391,6587
5629,6824
5655,6495
5778,7093
5582,6623
5680,7136
5707,6681
5399,6576
5734,6884
5372,7278
5683,6970
5789,6817
5432,7161
5544,6523
5805,7081
5419,7241
5574,6550
5851,6140
5604,6622
5600,6542
5548,7360
5438,6791
5522,6785
5775,7183
5605,6736
5692,6880
5585,7226
5546,6723
5507,6805
5567,7152
5472,6843
5579,6789
5880,6910
5715,7350
5611,7562
5595,6852
5519,6607
5656,7067
5565,6739
5622,7034
5618,7524
5666,7136
5301,6602
5456,6740
5333,6496
5530,7270
5588,7007
5301,6655
5536,6894
5544,6869
5512,6517
5589,6720
5530,6480
5791,6660
5625,6531
5879,7134
5452,7024
5636,6918
5763,7017
5403,7277
5663,6520
5508,6805
5541,6768
5579,7035
5578,7158
5664,6793
5548,7131
5608,6947
5706,6736
5579,6800
5407,7333
5670,7207
5582,7010
5620,7096
5588,6779
5507,6255
5658,6964
5610,6431
5507,6856
5706,7451
5429,6489
5716,7236
5586,6789
5725,6924
5452,6772
5745,7343
5622,6743
5742,6539
5743,6500
5434,7293
5561,7335
5636,6372
5663,7047
5804,7390
5419,6605
5524,6468
5500,6267
5830,6548
5524,6751
5583,7362
5758,6961
5328,6798
5471,7373
5553,6837
5653,7247
5656,6949
5572,7010
5837,6633
5594,6950
5553,6587
5643,6805
5473,6808
5636,6636
5568,7355
5719,7221
5316,6829
5554,7035
5498,6701
5395,6621
5587,6983
5637,6435
5612,7270
5651,7119
5640,6864
5659,6427
5570,6715
5564,6692
5546,7269
5366,6865
5533,7279
5611,6948
5575,6415
5601,7178
5527,6721
5540,6980
5623,7207
5584,6639
5662,6386
5663,6824
5645,6828
5701,6844
5582,6845
5660,7070
5580,7557
5576,6293
5689,7404
5449,7126
5642,7030
5641,6903
5602,6907
5702,6998
5529,6764
5553,6432
5598,7202
5657,6773
5569,6649
5603,6968
5706,6843
5800,7181
5716,6890
5870,7175
5719,6623
5875,7097
5536,7153
5777,6915
5627,6676
5550,7135
5726,7279
5554,7327
5667,6906
5275,6552
5517,6831
5495,7018
5601,6751
5435,7326
5720,6363
5385,6457
5870,7046
5806,7115
5408,6633
5614,6985
5875,7221
5585,7479
5617,6852
5524,6551
5773,7084
5544,6728
5518,7116
5465,6670
5581,6797
5787,6447
5787,7343
5601,7400
5664,7477
5401,6896
5866,7409
5742,6938
5713,6748
5611,6651
5590,6964
5729,6687
5735,7036
5365,6944
5684,6864
5863,7443
5556,6632
5684,6573
5627,7049
5502,7344
5525,7536
5577,7046
5442,7187
5563,7025
5602,7008
5516,7093
5736,6888
5442,6464
5473,6983
5791,7077
5593,7290
5554,7451
5315,7271
5857,6875
5441,6921
5793,6517
5452,7309
5639,6983
5837,6632
5424,6641
5578,7102
5570,6886
5602,6891
5598,6950
5838,6767
5709,7240
5584,6641
5434,6570
5429,6963
5451,6984
5731,6395
5560,6112
5678,6809
5600,6890
5749,7269
5478,7085
5725,7012
5723,6548
5554,7819
5628,7394
5694,7071
5593,7173
5578,6567
5582,7024
5799,6436
5484,6872
5753,6857
5515,6709
5516,6632
5813,7392
5468,7113
5565,6833
5633,6556
5514,7590
5811,6306
5433,6773
5680,6830
5635,6899
5484,6971
5611,7284
5688,7426
5800,7022
5813,6344
5682,6718
5463,7426
5713,7145
5673,6914
5630,6670
5603,7370
5676,6975
5682,6443
5581,7140
5550,7140
5656,6785
5618,6869
