6.290210384555404744e+03,2.156077667824391483e+03
6.562658338734348035e+03,1.744687439773778351e+03
5.949598771001992645e+03,1.776519167375033703e+03
6.090498218340500898e+03,1.395617151436099448e+03
6.508364991855657536e+03,2.074105794877942571e+03
6.670078749530133791e+03,1.765414140958877397e+03
6.531860083165141987e+03,2.322839114299338235e+03
6.902744579978161710e+03,1.389302124019364783e+03
7.007346665957546065e+03,2.057692085699939071e+03
6.476450627794969478e+03,2.640304258585362732e+03
6.383446615568087509e+03,2.185025651750244833e+03
6.886086101072780366e+03,2.397983734751328939e+03
6.133416382794028323e+03,2.208967463192708237e+03
6.422818725498238564e+03,1.511538028266773836e+03
6.613324501806897388e+03,1.348639823537735992e+03
6.269671027593411054e+03,1.648673673265371917e+03
6.034243501878111601e+03,1.991318638961778788e+03
6.581504687391547122e+03,2.667635420995366985e+03
6.278270655396494476e+03,1.865649592242006520e+03
6.764545896774623543e+03,3.047445219716971678e+03
6.457648156728344475e+03,2.526955211973760925e+03
5.966861004868576856e+03,1.164738715330203831e+03
6.740403219787280250e+03,1.554185049204089410e+03
6.436561930808691613e+03,2.285026722188218628e+03
6.256824093012270168e+03,3.003207121409750471e+03
6.483826216310499149e+03,2.206870979096937845e+03
6.331434638381262630e+03,1.719366721683422838e+03
6.702548981889541210e+03,2.357899790329370262e+03
6.447350737678244514e+03,2.449062877301215849e+03
6.308462333653936184e+03,1.266089244329381927e+03
6.272885231922215098e+03,1.100589453459158904e+03
6.410841398050586577e+03,3.094707746996236892e+03
6.444786847179317192e+03,1.970807795763138074e+03
6.564769966259794273e+03,2.537468293401865594e+03
6.196110820302534194e+03,1.901195564736032111e+03
6.385884394050977789e+03,1.857768821905262485e+03
6.698467068370112429e+03,2.698471494800150140e+03
6.351441125460736657e+03,6.638709606177976639e+02
6.489835404499353899e+03,1.657502581220325965e+03
6.621173351908624682e+03,2.810840906775893927e+03
6.257013725944441831e+03,2.639496897758074738e+03
6.790556637661926288e+03,1.696935830961842839e+03
5.983728511690083906e+03,2.177352524295561125e+03
6.338097372897320383e+03,1.566469235837992983e+03
6.578212671010915983e+03,1.870108808780565596e+03
6.149107743300410220e+03,2.488575122210213067e+03
6.201036535062138682e+03,2.345688835624896456e+03
6.155597760057835330e+03,1.747277135715309441e+03
6.133419007733295075e+03,2.840711636179090874e+03
6.537898695553018115e+03,2.425550280837852370e+03
6.297801973932693727e+03,2.516656922601249789e+03
6.378158065603651266e+03,1.968507347486251547e+03
6.689715731787455297e+03,1.981869851869412742e+03
6.701596109555151997e+03,8.714256246174579701e+02
6.361962592361894167e+03,2.790270201981504215e+03
6.621432421335202889e+03,1.591950080632148456e+03
5.944537217438177322e+03,2.447567675567602237e+03
6.835787549837337792e+03,2.110847821129138538e+03
6.167063789990435907e+03,2.047209866238070617e+03
6.502210110072574025e+03,2.796747850335193107e+03
6.313609616904897848e+03,2.040617795051015264e+03
6.922433951498114766e+03,1.800051913312101306e+03
6.536118749656331602e+03,1.464368618724866792e+03
6.546286921997283571e+03,3.405922587277869752e+03
6.301251070212617378e+03,2.318585530923713122e+03
6.608477520351842031e+03,2.062453445187716170e+03
6.517899414436623374e+03,1.987680403277928690e+03
6.630100440885231365e+03,2.496979194291478052e+03
6.543861852204739080e+03,1.231351580507301151e+03
6.869763545434794651e+03,2.802082429132498874e+03
6.160325072857388477e+03,1.552360473029920286e+03
6.685798320471551051e+03,2.140342426572461591e+03
6.262832283327579717e+03,1.425876560247854513e+03
6.349019442308574980e+03,2.401230986091968589e+03
6.481300654251688684e+03,1.787224419236693848e+03
6.421418559276122323e+03,2.095594546490360699e+03
6.604739068687411418e+03,2.291100137556913523e+03
6.553346696155167592e+03,2.191792436443026872e+03
6.731928726408673356e+03,2.527135403417649286e+03
6.545149911795911976e+03,2.914983076262958093e+03
