"CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL"
4322,2810
4680,2622
5016,2903
5377,3032
4307,3320
4999,2324
4864,2743
4858,2645
4185,3285
4692,2886
4322,2952
4590,2408
4201,3012
3970,3032
4645,2350
4140,2568
3672,2425
4411,3392
3881,3437
4830,2727
4703,2493
4727,3121
4929,2754
4540,2765
4881,2370
4589,2794
4761,2404
4350,2741
4496,2239
5260,2601
4702,3057
4374,2993
4554,2695
4782,3211
4674,2941
4196,3010
4060,2645
4162,2779
4517,2988
4356,2474
4486,2879
4714,2480
4718,3355
4556,3135
4474,2347
4900,2668
4909,2870
4265,2651
4267,3225
4091,3226
3465,2893
4732,2382
4498,2761
3943,2885
4826,3051
4035,2689
4745,3008
4951,2722
3753,2855
4320,2921
4313,2997
4470,2040
4127,3508
4418,3202
3964,2665
4633,2671
4490,2366
4578,2901
4435,3298
4440,2544
3960,3011
4661,4030
4154,3221
4388,2427
5142,3067
3941,3285
4179,2189
4869,2544
4468,2740
4105,2457
4476,2365
4701,2831
4765,2691
5226,2610
4876,3090
4869,2844
4134,2650
4476,3258
5088,2663
4132,2738
5287,2612
4761,2511
4536,1795
4915,2586
4993,2848
4251,2982
5151,2543
3775,3059
4300,3241
4216,2883
3543,2895
4355,2706
4702,3092
4578,2632
4418,3037
4591,2386
4361,2629
4769,2613
4176,2913
3921,2867
4401,2757
4883,2457
3759,3279
4473,2859
4141,3261
4773,2453
4132,2734
4931,2329
4491,3113
4879,2808
3943,2309
4602,3210
4878,2526
4848,3074
4198,3195
4761,2775
4549,2308
4943,2468
4592,3128
4242,3084
4758,2953
5392,2570
3554,2941
4945,2668
3938,2670
4431,2836
4778,3153
4623,3141
4715,3336
3671,3163
4218,2844
4370,3590
4895,2817
4745,2345
4223,3361
4648,2937
4317,3319
4628,2328
4198,3076
4047,3059
4216,3224
5225,2898
4979,2016
4358,3147
4544,2798
3969,2593
4369,2417
4436,2834
4226,2283
4995,2665
4671,2668
4277,3076
5332,2414
4578,3013
4387,2720
5301,2481
4473,2378
4634,2267
5016,2267
4077,2473
4677,2682
4412,2799
4928,3095
4753,2519
4635,2824
3956,3442
4452,2868
5194,2649
5354,2617
4318,3230
4703,3309
4220,3328
4252,2814
5018,2068
5511,2677
4642,3117
4346,2941
4726,2800
3941,2278
4297,3028
4984,3084
3754,2817
5113,3265
4017,2715
4536,3092
4933,2742
4310,3084
4854,2521
5022,3089
5232,2845
4857,2711
4885,3298
4875,3273
5070,2996
4735,2989
3961,2905
5168,2600
4860,3068
4436,2770
4800,2645
4067,2786
4409,3025
5023,2660
4594,3310
4549,2634
3909,2793
4653,2927
4915,2790
4749,2498
5106,2212
4188,2989
5203,3047
4567,3241
4758,2973
4914,2554
4600,2989
4583,2700
4848,3438
4701,3155
4473,2291
4717,2653
4697,2083
4041,3258
4608,2916
5022,2954
4328,2475
4706,2941
4677,2497
5102,2167
4453,2530
4935,2343
4106,2501
5102,3498
4269,2233
5078,2265
4523,2324
4040,2692
4173,2801
4521,2859
4563,3056
4669,2621
3897,3337
4645,2819
4815,2888
4927,2864
4280,2645
4427,2484
4390,2900
4465,2468
4510,2813
4513,2323
4560,3085
4739,2662
4860,2820
4485,3099
4564,2652
4520,2585
4731,3046
4804,2648
4873,2186
4188,2509
4845,2874
4455,3198
4116,3461
4747,2978
4744,2547
4425,2324
4289,2549
4358,2573
4353,2586
4358,2725
5317,2463
3871,3450
4580,1652
4289,2417
4339,2190
4930,2432
3716,3130
3702,3146
4802,3426
4222,2692
4839,2723
4385,2444
4478,2408
4052,2598
4928,2914
4603,2847
3350,2475
4411,3083
4513,1736
4689,2904
3785,2725
4959,3271
3961,2946
4416,2817
4143,2750
4688,2579
3971,2676
4536,2899
4010,2801
4468,3303
4289,3303
4119,2664
4579,3493
3766,2646
4221,2993
4923,2487
4286,3192
4146,2315
4304,2640
4501,2907
4484,3082
3706,3373
4399,2825
3587,3105
4120,2555
4544,3515
4723,2446
4270,2899
4571,2928
5087,2929
4525,3010
4850,3024
4758,2564
5127,2221
4762,2794
3872,2583
4528,2843
3967,3304
5142,2448
4128,2767
4431,2996
4556,2315
4766,3123
4579,2183
3954,3024
4670,2802
5078,2755
4445,2691
4458,3395
4583,2741
4654,3114
4488,3073
4208,3136
4741,2824
4620,2548
4558,3455
4809,2629
4582,3079
4737,3000
4462,2810
3887,2480
4488,3466
4450,2784
4174,2662
4335,2605
4542,2809
4758,2787
4532,2698
4559,2873
4481,2802
4017,2871
4604,2719
3780,3050
5140,3244
4424,2617
5241,2727
4243,3324
4343,3367
3825,2929
5260,3194
3719,3118
5273,2176
4601,2995
4989,2252
4191,2044
4089,3345
4928,2213
4436,2900
4455,2812
4674,3083
4513,2902
4037,3081
4065,2740
4929,2979
4321,3021
4313,3127
3766,2899
4585,3072
4459,2487
4780,2382
4504,2955
4670,2364
4810,2747
4185,3171
4514,2903
3932,3155
5211,2408
4778,2987
4404,2636
4786,3050
5199,3084
4767,2706
4886,2569
4815,3066
4442,3090
4674,2646
4794,3255
4678,2960
4808,2607
4425,3459
4411,2545
4390,3181
4604,2387
4857,2343
4574,2740
4806,3404
4430,2561
4177,2833
4792,3400
3704,3338
4408,2742
5187,3137
4721,2757
4038,3342
4779,2968
5046,2568
5025,2977
4290,3220
4237,2974
4896,2292
4651,2451
4179,3170
4802,3163
4854,2753
4776,2708
5256,2738
5638,2412
4066,2795
4650,2880
4726,2797
4657,2397
4537,2694
5137,2289
4543,3316
4439,2902
4037,3315
4792,3002
4542,2867
4960,2716
4569,2935
3954,3258
4355,2808
4302,3015
4488,2767
4707,2605
4979,2783
4364,2618
4201,2731
4882,2283
4013,2776
4890,2113
4598,2935
4947,2782
5211,3616
4685,3815
4365,3229
4940,2869
4540,3357
4841,2755
4113,2169
4253,2904
4720,2216
4989,2506
4714,2927
4846,3230
4412,2883
4748,2280
4704,2195
4365,3127
4162,3011
3665,3288
5402,2724
5107,2622
4695,2619
5023,2631
5081,2833
3628,2264
4348,2231
4689,2639
4666,2194
4498,3364
4052,2756
4257,3092
3817,2580
4431,2579
4783,2982
4468,2941
4139,2827
4316,2591
4541,2671
4337,3012
3997,2878
3732,2898
4001,2561
4358,2576
5078,2728
5138,2696
4454,2579
4568,2796
4774,3075
4525,2083
4779,2471
4985,2625
4486,2577
4374,3391
4836,2437
4683,2752
4879,2526
4553,2621
3925,2972
4711,2605
4218,2309
4297,2829
5059,2548
4178,3281
5127,2705
3929,2846
4561,3150
4489,2947
4664,3259
4342,2974
4559,2320
5554,2791
4901,2694
4974,2943
4988,2881
4013,2438
4794,2119
3809,3665
4965,2742
4741,2923
4140,2626
4353,3061
5268,2142
4795,2466
4525,2978
4650,2644
4484,2766
4715,3042
4315,2817
4734,3415
4222,2697
4688,3445
3963,3169
4679,3018
4594,3133
4980,2768
4150,3475
5278,2761
5265,2752
4599,2642
4674,3207
4517,2918
4392,2712
4416,2751
4297,2828
4833,2954
4439,2611
4715,2896
4446,3035
4952,3031
4573,2589
4616,3204
5354,2486
4466,2859
4373,2611
4397,2921
4533,2483
3788,3221
5348,2412
4441,2831
3893,2642
4612,2767
4253,2907
4242,2674
5021,2852
5120,2541
4610,2714
4515,2032
4146,2295
4857,2106
4153,2802
5469,2607
4230,3508
4631,2679
4178,2702
4944,2992
4072,2801
4834,2783
4155,3127
3951,2383
4602,2732
5103,2481
4998,2768
4350,2279
4157,2925
4762,3350
4953,3075
4712,2392
5226,3102
4874,2811
4714,2617
5564,3110
4012,3247
4242,2428
5347,3274
4334,2068
4773,2781
4151,2846
5328,2694
4779,2865
4707,2994
4133,2749
4444,3193
5095,2720
4884,3033
4478,3109
5100,2900
4828,2203
4570,2567
4548,3053
4942,3184
4828,2256
4959,2761
5206,2567
4244,2906
4462,2503
4216,2748
4762,2818
4584,2573
4884,2647
4708,2493
4433,2690
4577,3132
4271,2937
5211,2968
5115,2523
5091,2915
4228,2615
3882,3296
4839,2709
3902,2462
4742,2427
3496,3212
4320,3172
4472,2499
4475,3261
4103,3197
4952,2948
4701,3206
4290,2715
4370,2668
4053,2715
4635,2897
5153,3004
4994,2621
4671,2994
3668,3006
4345,3017
4810,2792
4452,1975
4152,2806
5525,3205
4107,3166
4842,2830
4761,2475
4353,2480
5497,2697
4170,3497
5194,3224
4895,3093
4380,2661
4664,3095
5447,3103
4376,2993
4678,2424
4445,2718
4203,2932
4002,3018
3633,3173
4513,3196
4826,2744
4530,2720
4474,2455
5016,2517
5110,2688
4321,3130
4734,3295
4737,2380
4398,2655
4577,2490
4599,2803
4362,3168
5196,2570
5050,2565
4906,2716
4911,2826
5160,2885
5160,3044
4656,2729
4575,2015
4683,2758
5381,2352
4278,3512
5132,2910
4738,2434
4347,3373
4946,2937
4298,2718
4587,2730
4560,3248
4189,2433
5029,2539
4815,2453
5084,2576
4914,3333
4268,3369
3675,3025
5094,2343
4776,2938
4715,2421
4244,2537
4749,2722
4492,2620
4374,2410
5126,3579
5042,2155
3791,2916
4361,2467
4346,2466
4591,2425
5019,2627
4415,2830
4837,2940
4227,2673
4877,2728
4545,2466
4172,2787
4525,2903
5256,3455
4609,2782
4800,2578
4459,2525
4049,2934
4826,2854
4457,2682
4076,2771
4552,2549
4819,2915
4805,2016
4497,3324
5029,2628
4265,2679
4752,2298
4514,2732
5106,2176
4228,2685
4696,3018
4141,3236
4265,2586
4581,2859
4294,3004
4940,2695
4266,2672
4172,2533
4153,2381
4265,2850
4800,2991
4394,2530
4321,2582
4336,3397
4581,2901
5006,2864
4386,3445
4551,3318
5141,2948
4437,2942
4822,2855
3987,3152
4385,3409
4383,2897
4179,2542
4342,2938
4489,2678
4577,2782
4728,3203
4567,2175
4545,2800
4756,2812
4474,2613
3985,2477
4388,3270
4911,2844
4146,2727
3568,3334
3995,2643
4303,3291
4728,2682
5057,2871
3759,2906
4565,2519
5038,2917
4282,2709
4225,2645
3972,3050
4625,2842
4883,2538
4325,2789
4979,3364
4449,3186
4836,2573
4748,3040
4386,3412
4364,2395
3868,3077
3283,3286
3925,3015
4770,2790
4326,2899
4458,2217
4391,2655
4621,2366
4646,2378
4765,2911
4494,3236
4233,2658
4729,2704
4225,2988
4006,2712
4019,2625
4532,2272
4488,2749
4659,2996
3825,2388
5150,3509
4523,2597
4624,3089
4438,2463
4630,3080
4284,2829
4969,2606
4699,2371
4394,2505
3988,3079
4621,2443
4760,2057
4723,2901
4732,2276
4528,2440
4726,2689
4685,3231
4416,2876
4827,2231
4705,2805
4518,3630
4987,2474
5090,2606
4721,2741
4389,2881
4334,3279
4632,2860
4259,2575
4556,3002
5213,2400
3928,3331
5064,2590
4569,2822
4351,3088
4599,2803
4597,3039
3931,2948
4634,2907
4987,2945
4046,3026
5058,3424
4381,2767
4860,2428
3821,3364
5049,2181
4756,2915
5204,2396
3801,2752
4507,2698
5010,3315
3973,2979
4557,2686
4665,2890
4584,2759
4677,2847
4498,2304
5122,2272
4633,3212
4491,3108
4487,3365
4709,2670
4354,2889
4893,3130
4036,3114
3984,3022
4683,3465
4395,2483
4812,2099
4462,3098
4559,2387
4650,3104
4451,3066
4822,2374
3895,3215
4206,2999
4061,2998
4818,2711
4094,2471
4794,3347
4290,2439
4479,2185
4096,2503
4881,2823
4908,2774
4499,2598
5280,2936
4458,3161
4138,2894
4344,2788
4252,3065
5070,3418
4562,2648
4804,2427
4734,3032
4541,2717
5147,2419
4257,2809
4796,2017
4874,3075
4923,2123
4972,2114
5047,2616
4202,2301
4217,2573
4351,2524
5126,2530
4499,3348
4628,2856
4367,2556
4054,2643
4050,2406
4741,2929
4244,2989
4184,3174
5190,2804
5281,3490
4282,2804
4992,2633
4454,2948
4209,2218
4979,2616
4384,3092
4566,2994
4268,2834
4175,2447
4761,2705
4990,2839
4279,2808
4866,3674
4210,3044
4171,2578
4456,2984
4430,2113
4200,3037
3878,3148
4442,2807
4536,2457
4642,2625
3709,3484
4089,3646
4725,2257
4583,2840
4403,2239
4366,2422
4606,3004
4968,3013
4472,3124
4424,2986
5182,2648
4182,3330
4719,2626
5030,2553
4983,3305
4252,3310
4091,2826
4240,2835
4449,2661
4964,2793
4445,2918
4597,3370
4393,3200
4128,2940
4526,2732
4524,2880
4718,1860
4042,3069
4284,3048
5048,2439
4707,2614
4556,2461
4496,2801
4420,3440
4513,2801
5267,2693
5025,2216
5005,2522
4651,2575
4340,3180
4185,2800
5548,2856
4502,2813
4734,2947
5070,2860
4876,3140
4453,2709
3742,3538
5045,2256
4500,2436
3954,3127
5028,2540
4139,2783
4462,2629
4031,2952
4882,3167
4527,2222
4256,3054
4483,3266
4904,2419
4524,3260
4303,3104
4200,2930
4641,3020
4174,3250
4415,2918
4146,3116
4377,3186
4416,2101
4952,2773
4837,2780
4615,2821
4746,3328
5358,2554
5196,2143
4809,3191
4780,2826
5639,2708
4824,2721
4222,2814
3773,2794
4637,2536
3980,2854
4414,2731
4676,2580
4634,3375
4918,2843
4393,3105
4451,2565
4084,2453
4468,2329
4279,3832
4949,2906
4272,2507
4514,2308
4611,2425
4235,2602
3857,3210
4032,3088
4519,2925
4300,2885
5243,2517
4554,2626
4988,2983
3872,3391
4917,2505
4069,3053
4424,2850
5031,2715
4984,3227
4235,2945
4838,3151
4760,2183
4090,2691
4218,2411
4243,2594
4605,2954
4396,3120
4830,2908
5212,2416
4768,3126
4003,2507
4766,3222
4565,2972
4585,2516
4570,3006
4709,3218
4581,2146
3537,3154
4921,2867
4360,2706
4743,2271
5074,2071
4481,2601
5072,3313
4524,2957
4590,2829
4534,2845
4664,2473
4135,3223
4910,2412
4275,3024
4289,2780
4368,2544
4075,3186
4683,2419
4938,2912
4790,2479
4410,3150
4275,3113
4202,2829
4085,3204
4501,2831
4707,3104
4695,3099
4881,2813
4551,3043
4001,3323
4503,2698
4325,2761
3813,2764
4820,2940
4760,2743
4032,3165
4967,2483
4876,2581
4937,2447
4625,1979
3928,3026
4850,3181
4391,2725
4751,2965
4537,2354
4045,3129
5066,2518
4116,2884
4352,3166
4027,2537
4547,2626
5011,3048
4676,3024
3807,3233
4144,2778
4361,2432
4686,2400
4725,2687
3468,2520
4785,1348
4218,3009
3806,2956
4578,2856
4560,2856
4656,2875
4394,2784
4068,2859
5002,2772
4893,2410
4208,3407
4126,2981
4768,2795
4276,2691
4191,2763
4717,2945
4568,3170
4142,2974
4642,3194
4029,3034
4840,2800
4231,2777
5377,3249
4959,2649
4693,2823
4328,2815
4555,3081
4786,2853
4272,2822
4470,2640
4512,2364
4014,2262
5149,2442
4265,2885
4232,2496
5221,3157
4982,2400
4548,3596
3875,2396
4061,3089
4946,2395
4819,3079
4902,2647
4723,2525
5229,2750
5417,2332
4100,2298
4860,2386
4201,2655
5132,2797
4150,2851
3596,3153
4219,2894
4657,2518
4399,2856
4678,2877
4723,2957
4261,2951
4939,2922
4846,2958
4470,2409
5196,2443
4468,3138
4833,2955
4775,2969
4111,2892
5031,2974
4616,2536
4700,3334
4789,2879
4326,2781
4830,1984
4490,2920
3817,2889
4211,2790
4285,3117
4753,2697
3976,2353
4518,2303
4789,2534
4180,2727
4763,3393
4586,2581
4024,3463
4301,3284
5079,3143
5114,2941
4210,2445
4492,2568
4263,3315
4559,3080
3917,3096
4368,2646
4539,2507
5582,2297
3780,2719
4739,2674
4790,2979
4275,2970
4625,3362
4201,2980
4642,2615
4559,2478
3986,2941
4405,2508
4456,2847
3963,3007
4484,3088
4049,3019
5023,2593
5281,2633
4253,2985
4982,2527
5012,3313
5291,2820
4186,3540
4834,2703
4408,2892
4696,2615
4210,3259
5064,2622
4207,2914
4179,2746
4815,3304
4243,2654
4562,2537
4420,2909
4323,3450
4498,2697
4367,3207
4787,3075
4017,2911
4118,3360
4276,2929
3914,3061
4620,2922
5332,2745
4235,2700
4474,3077
4550,3235
4461,2799
5246,2918
5378,2851
4146,2911
4382,2882
5013,2930
4675,3345
3493,2843
4695,2937
4987,2627
4260,2749
4463,3379
4570,3278
4250,2224
4766,2324
5072,2607
4296,2704
4043,2804
4451,2148
4170,2868
4516,2327
4059,2520
4500,3347
4747,2306
4227,3243
4777,2746
4550,2791
4416,2476
4586,2738
4439,2977
4517,2532
4315,2990
4136,2747
4248,2734
4223,3052
4660,2721
4669,3282
4657,2533
4165,2232
4688,2548
4768,3108
4134,2545
4362,2997
4345,2727
4523,2890
4501,3391
3697,2934
3767,3265
4520,2573
5201,2561
4926,3166
4202,2635
5325,2992
3666,2933
5009,2854
4966,2450
4426,2587
4696,2752
4547,3101
4371,2902
4429,2259
4372,2496
4285,3554
3846,2621
4616,2701
4259,2843
4546,2623
4390,3178
4521,2898
4493,2450
4864,2616
4515,2738
3737,2320
4426,3271
4752,2950
4815,3065
4382,3194
4580,2572
4939,3306
4800,3058
4383,2753
3938,2367
4910,2355
4297,3012
4534,2909
5111,2896
5026,2458
4882,2775
4754,3073
4167,2799
4207,2201
4543,2018
4483,2781
4302,2790
4523,2448
4592,2596
3857,2815
4034,3279
4015,2423
3936,2692
3708,2725
4360,2821
4407,3305
4407,3259
5080,2573
4520,2656
4789,2698
4114,2268
4960,2893
3928,2954
4602,2782
4465,2358
4243,2513
4343,2977
4711,2792
4739,3379
5028,2796
4299,2884
4778,3012
4826,2336
4025,3064
4577,2898
4653,3037
4660,3807
5135,3249
4729,3057
4835,3490
4714,3159
4486,2445
4557,3330
4522,2771
5444,2955
4650,2403
4477,3117
5087,2974
4820,2849
4427,3103
4910,2855
4578,3082
3652,2387
4944,2437
4170,2695
5139,2887
4175,3139
4219,2496
5142,3343
4593,3068
4347,2726
4465,2864
3932,3784
4193,3336
4918,2561
4661,2908
4974,2888
4397,2556
4138,3100
4766,3035
3992,3379
5096,3076
4215,2696
4441,2792
5101,3150
4059,1827
4098,3227
4381,2911
4237,2757
4085,3073
5088,3345
4484,2320
3657,2849
5078,3381
4216,3283
4685,2422
4186,2717
4676,3015
4485,2550
5072,2198
4764,3254
4044,3229
4243,2692
4205,2743
4430,2910
4736,2751
4542,3027
4890,2629
4748,3007
4314,3299
5133,2880
4198,2551
3711,2412
4440,2724
4946,3231
4412,3055
4760,2817
4231,2256
4433,2732
4329,3299
4523,2627
4259,3121
5190,2912
4287,3472
4843,2971
4153,2798
4705,3318
3694,3196
3899,2821
5546,2737
4502,2943
4490,3157
4248,3321
4695,3310
4327,3005
4564,2872
4405,2715
4787,2645
4260,2828
4216,3702
4487,2468
5460,3140
4362,2377
4921,3055
4719,2916
4061,2871
4134,3080
4042,2448
4633,2838
5174,2555
4549,3021
4080,2626
4256,2815
4136,2610
4492,3265
4126,3120
4939,2619
4938,2206
4610,2702
4490,2165
3987,2242
4850,3171
4213,2892
4295,2792
4122,2625
4754,3273
4423,2888
4748,2541
3989,3080
3844,2600
4492,3067
4002,2722
5107,3102
4642,2637
5111,3004
4260,2841
4162,2668
4472,2320
4747,2789
4841,2770
4740,2399
4823,2844
4257,3087
4385,3369
3599,2724
4392,3456
3639,2900
4861,2767
4287,3166
4205,2787
4428,3189
4749,2791
4334,2858
4676,2899
4341,2690
4769,2107
4878,3273
4299,2638
4569,2875
4804,2653
4573,2767
4602,3130
4112,3007
4216,3160
4613,3123
4652,2869
4475,3244
4377,2606
4313,2795
4426,2736
4570,3000
4480,2005
4708,2724
4188,3112
4403,3258
4805,2285
4739,2583
4594,3068
5133,3201
4949,2498
3599,3010
4579,2949
4955,2735
4638,3256
4132,3226
3879,2512
3939,3132
4591,3066
4224,2752
4398,2957
4905,2407
4436,2893
4539,2498
4847,2429
4078,2992
4801,3000
3683,3045
4511,3356
5133,1845
4546,2137
5228,2782
3944,2855
4413,2654
4649,2235
4828,2884
4324,2656
3994,2815
4676,2744
4775,2433
4208,2880
4318,2301
5346,2898
3941,2840
4242,2652
3862,3021
4651,2200
4334,3498
4556,2796
3931,2672
4456,2782
5031,2794
4834,2298
4922,2963
4493,2974
3856,2060
5543,2955
4589,3077
4144,2522
3975,3087
4236,2875
4759,2532
5004,3180
4678,2852
5421,2609
4185,3243
4689,2252
4205,3091
5199,3270
4380,3034
4995,2449
4155,2843
5175,3031
4464,2652
4298,2872
3928,2791
5269,2506
5205,2756
4588,3210
4738,2517
3725,3011
5277,2771
4467,3092
5289,2699
4834,2610
4227,3676
4270,2916
4455,2962
4774,3372
4496,2607
4588,2427
4146,3100
5327,2485
4571,2978
4871,3128
3878,2798
4673,2843
4301,2947
4340,2800
4240,2660
4167,2791
4416,2334
5056,2188
4692,2401
4972,3273
4584,3282
4707,3047
4742,2675
4134,3450
5361,2991
4655,2847
4658,2305
5134,2871
4432,2802
4561,3032
4292,2895
4389,2623
4020,2447
4797,3068
4501,2721
4167,3578
5029,2835
4814,2648
4493,3345
4410,2779
4181,2323
4315,2621
5211,2575
5128,2976
3401,3250
4386,3314
4914,3281
4390,2790
4742,2544
4394,2649
4679,3375
4699,2997
4484,2333
5213,2446
4450,2437
4909,2374
4444,2741
4698,2892
5131,2960
4536,2987
4472,3158
4853,2699
4423,2891
4506,2961
5191,2970
5310,2196
4302,2782
4201,2830
4408,3120
5249,3133
4920,2725
4707,2727
3758,3014
4285,2836
4529,3044
4220,2441
4919,2254
4703,2323
3758,2637
4972,2092
4349,3186
4463,3087
4803,3052
4276,2678
4803,2781
4679,2662
5097,2892
4849,2861
4636,2667
4259,3079
4229,2312
4091,3116
4724,2305
4102,3140
4786,3138
4720,2835
4426,3682
4561,2872
4730,3314
4357,2621
4910,2475
4945,3003
4113,2934
4660,2939
4859,2559
3649,2778
4196,2769
4894,2800
5283,2373
3919,2910
4357,2755
4666,2859
3975,2676
5034,2885
4095,2574
4214,2739
4543,2796
4000,3109
4536,2598
4663,3330
4317,2791
4963,3133
4954,2586
4487,2396
4542,3368
4470,2981
4247,3260
4410,2570
4570,3132
4406,3041
4211,3004
4347,3132
4618,2232
4111,2261
4337,2485
5235,2695
4308,2492
4763,2854
4537,3133
4178,3213
4766,2253
4105,2495
4203,2728
4083,3033
5055,2705
4336,2921
4891,3135
3919,3027
4680,2747
4250,2913
4649,2901
4703,2303
4270,3223
3854,2769
4486,3026
4711,2600
4702,3281
4777,3098
4802,3082
4576,2552
4338,3274
4600,2747
4136,2582
4816,2665
4925,2413
4630,2559
4520,2886
4438,2639
4567,3005
4310,3045
4689,2696
4541,2830
4584,2116
4419,2958
5334,2686
4274,2949
4455,2685
4071,3067
4875,2662
4789,3017
4411,3359
4744,2977
3871,2674
4330,2701
4495,3046
4778,3448
4464,3409
4405,2326
4869,2904
4450,2980
4429,2952
4595,2752
4334,2345
4850,2362
4392,3206
4411,3123
4459,3063
4604,3086
5332,2614
4380,2692
4275,2561
4881,2460
3647,3020
5147,2416
4895,3068
4890,3012
4979,3004
5338,2879
4067,3266
5026,2451
4120,2446
4278,3353
4421,2893
3742,3092
4358,2522
3482,2634
4143,2212
4965,2465
4681,3071
4851,2981
4935,2863
4912,2896
4727,2824
4581,2266
5230,2263
4255,2869
4603,2301
4975,2355
4689,2765
5108,2165
5049,3218
4347,2497
4497,2390
4413,2927
4928,2457
4774,2900
5032,3350
4839,2692
5255,2872
4130,2490
4526,3004
4701,2739
4191,3598
4272,3123
3868,2793
5121,2104
4687,2958
4935,2620
4593,2682
4205,2973
3985,3305
4526,2591
4319,3738
4544,2999
5174,2463
5337,2591
4710,2551
4227,2455
4235,2844
4436,2683
4721,2535
4881,2672
5197,2670
5511,3116
4214,2480
3895,2487
4186,2933
5367,2689
4356,2383
4155,2634
4551,2396
5003,2261
5013,2812
4152,2820
4673,2482
4504,3106
3749,2874
4793,2703
3732,3306
5148,2647
4403,3337
4354,3102
4646,2232
4503,2971
4548,2374
4843,2551
5318,3033
4679,2517
4649,2509
4749,2796
4652,2760
3601,2989
4907,2624
4505,2856
4869,2870
4476,2300
4233,2615
4558,3020
4530,2928
5074,2608
4916,2783
4576,2486
3578,2793
4619,2934
5031,3283
4538,2287
4408,2191
3912,2878
4885,2825
3936,2263
3580,3118
4381,2737
5091,3059
4500,2727
4089,2902
4724,2827
4463,2635
4459,3179
4661,2758
4599,2506
4267,2305
3980,2764
4609,2900
4437,3227
4477,2424
5320,2567
5031,2676
3977,2908
4539,3363
4162,3209
5715,3121
5014,2486
3976,3165
5345,2781
4313,2343
5020,3063
4651,2694
4462,2463
4569,2291
4219,2548
4604,2709
4282,2634
4445,3531
4789,2245
4270,2788
4677,2877
4462,2842
4676,3193
4976,3224
5525,2353
5055,3031
4537,2852
5054,2912
4177,2470
4647,2684
4893,2694
5097,2890
4492,3162
3883,3763
4836,3368
4728,2910
5195,2670
4662,2663
4382,2677
4707,3149
4755,3004
5073,2357
4401,2760
4343,2982
5025,3035
4492,2666
4828,2223
4510,2681
4215,2771
3943,2816
4534,3151
4467,2999
4457,2142
4733,2766
5265,3312
5073,2488
4621,2643
3993,3058
4593,2894
5306,2519
5395,3056
4336,3174
4868,2937
4775,2288
3964,2700
4594,3053
4757,2164
4183,2625
4505,3009
5260,3003
4356,3021
3798,3847
3785,2788
4024,2739
3865,2966
5019,2746
4885,2225
5175,2606
5061,3009
4461,3215
5038,2795
4221,3000
4553,2390
4108,2548
5200,2805
4478,2509
4449,2035
5104,3281
4805,2566
4233,2803
4827,2334
4554,2252
4690,2563
4382,3217
4372,3151
4274,2945
4539,2311
4449,3396
3997,2220
4204,2535
4918,2412
4100,2509
4799,2229
4779,3073
4932,2481
4211,2882
4002,3004
4245,2717
4223,2828
4554,2951
4735,3014
4131,2623
5015,2421
4288,3128
3993,2313
5266,2749
4801,2146
4710,2311
3994,2774
5067,3156
4913,3039
4507,2892
4585,2722
4817,2544
4636,2697
5052,3472
3793,3173
4283,2740
4573,2813
4599,2088
4289,2634
4373,2753
4553,2379
4887,3457
4695,3105
4600,3079
5091,2189
4610,2711
4490,2781
5495,2682
4847,3231
4167,2896
